blue,green,red,ndwi,brightness,label,source_file
0.20174526,0.08781426,0.08157153,0.036854878,0.12371036,0,GSL_2008_07.tif
0.18767336,0.067287415,0.06144835,0.04535662,0.1054697,0,GSL_2008_07.tif
0.15920903,0.046882037,0.05150295,-0.04696719,0.08586467,0,GSL_2008_07.tif
0.11071068,0.029108305,0.033935837,-0.076572634,0.057918277,0,GSL_2008_07.tif
0.09490784,0.013399402,0.016322251,-0.09833744,0.041543167,0,GSL_2008_07.tif
0.122474656,0.03408819,0.035330053,-0.017889315,0.0639643,0,GSL_2008_07.tif
0.17283216,0.095304325,0.086079486,0.05085784,0.118071996,0,GSL_2008_07.tif
0.13760434,0.07603258,0.075344026,0.004548578,0.096326984,0,GSL_2008_07.tif
0.064295866,0.0,0.0,0.0,0.021431955,0,GSL_2008_07.tif
0.06811034,0.0,0.0,0.0,0.022703446,0,GSL_2008_07.tif
0.061314803,0.0,0.0,0.0,0.020438267,0,GSL_2008_07.tif
0.07593162,0.0,0.0,0.0,0.02531054,0,GSL_2008_07.tif
0.08397728,0.0,0.0,0.0,0.027992427,0,GSL_2008_07.tif
0.052788325,0.0,0.0,0.0,0.017596109,0,GSL_2008_07.tif
0.05471159,0.0,0.0,0.0,0.018237198,0,GSL_2008_07.tif
0.06028906,0.0,0.0,0.0,0.020096352,0,GSL_2008_07.tif
0.07830365,0.0,0.0,0.0,0.026101217,0,GSL_2008_07.tif
0.071604274,0.0,0.0,0.0,0.023868091,0,GSL_2008_07.tif
0.6025672,0.5675523,0.5859959,-0.015988555,0.5853718,0,GSL_2008_10.tif
0.62628114,0.5901107,0.6067199,-0.013877635,0.6077039,0,GSL_2008_10.tif
0.63970584,0.5970662,0.6066768,-0.007983918,0.61448294,0,GSL_2008_10.tif
0.6434806,0.58902043,0.59108,-0.0017452559,0.6078603,0,GSL_2008_10.tif
0.6520347,0.60045,0.6011188,-0.00055662496,0.6178679,0,GSL_2008_10.tif
0.60579395,0.5642061,0.57436293,-0.008920672,0.58145434,0,GSL_2008_10.tif
0.5970877,0.5581906,0.57556933,-0.015328405,0.5769492,0,GSL_2008_10.tif
0.62302387,0.58593744,0.6018513,-0.013397864,0.6036042,0,GSL_2008_10.tif
0.65565723,0.61150366,0.64821094,-0.029139342,0.6384573,0,GSL_2008_10.tif
0.6611367,0.61409783,0.6356301,-0.017229527,0.63695484,0,GSL_2008_10.tif
0.60902077,0.57138723,0.5879778,-0.014310058,0.589462,0,GSL_2008_10.tif
0.5921562,0.5545812,0.57453525,-0.017672231,0.5737576,0,GSL_2008_10.tif
0.6136479,0.5780796,0.59676725,-0.015906457,0.59616494,0,GSL_2008_10.tif
0.63879263,0.6007508,0.610813,-0.008305142,0.61678547,0,GSL_2008_10.tif
0.6393101,0.5988333,0.6087018,-0.008172428,0.61561507,0,GSL_2008_10.tif
0.61800104,0.59157705,0.61852527,-0.02226935,0.6093678,0,GSL_2008_10.tif
0.60558087,0.5727031,0.6040917,-0.026672922,0.5941252,0,GSL_2008_10.tif
0.61443937,0.57698923,0.59405285,-0.014571299,0.5951605,0,GSL_2008_10.tif
0.60393703,0.56251425,0.57587093,-0.011733001,0.58077407,0,GSL_2008_10.tif
0.6056113,0.5734927,0.59517306,-0.018551359,0.5914257,0,GSL_2008_10.tif
0.62314564,0.6184968,0.66087794,-0.033126444,0.63417345,0,GSL_2008_10.tif
