Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2008-06-03,10133600,60.0,22.86,53159.12,0.0,603.93,19.289,17.65,4.41,712.71,11.03,0.0,271.1896805555555,11.734844444444445,0.1773918055555555,75787.77147222224,194.3203361111111,0.0047941494444444,9.453673177083356,0.0,1.9452916666666664,-0.3349722222222223
2008-06-04,10133600,62.4,20.32,53218.39,13.36,307.51,18.893,11.31,3.43,780.67,7.37,0.3267394444444444,283.1130972222222,59.03671111111112,0.18699375,75007.42599999998,238.6850444444444,0.0051822927777777,6.378105360243078,0.2670277777777777,2.2675,-1.6406527777777775
2008-06-05,10133600,61.9,21.844,53274.35,5.55,347.39,18.516,11.97,2.98,756.45,7.475,0.0485183333333333,296.9704444444445,14.483022222222225,0.1509931944444445,75081.74172222223,206.3731,0.0052804352777777,3.836242621527803,0.34339,3.707541666666666,-4.055638888888888
2008-06-06,10133600,54.3,21.336,53326.96,0.0,595.59,18.138,15.56,2.98,684.47,9.27,0.0002555555555555,260.7043888888889,11.303022222222223,0.1969761141628689,75452.11924999999,210.84212222222223,0.0046056080555555,6.005091471354189,0.0065444444444444,4.105736111111111,3.128555555555556
2008-06-07,10133600,53.3,20.066,53376.18,1.7,514.59,17.827,11.58,1.42,662.97,6.5,0.0002555555555555,261.1780972222222,3.260177777777777,0.2005038888888888,75616.86191666669,250.57158055555556,0.0041684055555555,4.453892144097242,0.1311949999999999,1.11425,-2.201069444444444
2008-06-08,10133600,50.8,19.05,53421.97,0.0,654.08,17.629,13.36,-1.3,492.58,6.029999999999999,0.0,222.46061111111104,1.419555555555556,0.2649409732394748,76006.51305555555,338.399975,0.0034257236111111,3.5917752821180797,0.0,3.09361111111111,-0.7301388888888887
2008-06-09,10133600,49.5,15.748,53464.3,0.0,698.65,17.324,18.66,1.26,547.67,9.96,0.0,222.2964305555556,0.0,0.2674690267605251,76151.8378888889,338.82435555555554,0.0032184019444444,6.14819032118058,0.0,1.9699444444444447,2.977305555555556
2008-06-10,10133600,49.0,12.19199999999999,53503.14,0.0,688.24,16.98,19.1,2.19,586.92,10.645,0.0,248.62406944444444,12.658666666666663,0.3142430586073134,75614.20080555555,321.01335,0.0044571355555555,9.953423177083357,0.0,4.735486111111111,2.501583333333333
2008-06-11,10133600,51.2,8.381999999999989,53538.45,3.4,454.93,16.768,12.34,-0.94,570.0,5.7,0.0111491666666666,262.8942083333333,9.45297777777778,0.1947176419406466,75780.02658333334,213.31516944444445,0.00372921,3.091102105034744,0.0887766666666666,4.159361111111112,-1.6312500000000003
2008-06-12,10133600,49.7,8.88999999999999,53570.22,0.0,603.66,16.501,13.35,0.37,568.9,6.859999999999999,0.0198840277777777,221.84720833333336,4.433866666666668,0.2419509691704643,76027.91066666668,336.9739083333333,0.0032731638888888,3.597638888888912,0.0218444444444444,4.011111111111112,-0.5353472222222223
2008-06-13,10133600,46.4,5.84199999999999,53598.42,0.0,681.14,16.175,18.61,1.77,554.91,10.19,0.0,225.6049583333334,0.0,0.2696366666666667,76443.84536111112,341.90517500000004,0.0033527313878716,6.786883138020855,0.0,2.2260833333333334,1.5379305555555556
2008-06-14,10133600,43.8,2.032,53623.03,0.0,682.15,15.724000000000002,22.36,4.73,650.81,13.545,0.0,240.1622083333333,0.0205333333333333,0.3221693055555555,76446.15841666667,341.7816416666667,0.00428911,11.504989366319466,0.0,1.298347222222222,3.5186527777777785
2008-06-15,10133600,44.8,0.0,53644.03,0.0,637.95,15.149,23.33,7.69,815.47,15.51,0.0,252.65104166666663,20.50995555555556,0.3246187530517578,76153.90313888888,339.5657,0.0043253705555555,14.88581043836808,0.0,0.3079999999999999,2.259402777777777
2008-06-16,10133600,48.0,0.0,53661.4,0.0,648.2,14.557,24.4,8.09,817.19,16.244999999999997,0.0,262.1066527777778,86.36124444444445,0.3213162499999999,76158.25408333332,327.1370583333333,0.0047740483333333,15.420756510416686,0.0,-1.185444444444444,0.6613194444444442
2008-06-17,10133600,49.3,0.0,53675.13,0.0,682.49,13.945,27.47,8.58,800.53,18.025,0.0663605555555555,260.11327777777774,92.8313777777778,0.3384634722222222,76387.84619444443,338.94557777777777,0.0047695311111111,16.4277826605903,0.0005683333333333,-0.3884166666666666,2.5774305555555554
